Orthogroup	Montipora_gene	Pocillopora_gene	Spis_gene
OG0011636	Montipora_capitata_HIv3___RNAseq.g5817.t1	Pocillopora_acuta_HIv2___RNAseq.g1521.t1	Spis15803.t1
OG0011637		Pocillopora_acuta_HIv2___RNAseq.g21560.t1	Spis13657
OG0011639		Pocillopora_acuta_HIv2___RNAseq.g17563.t1	Spis19876
OG0011640		Pocillopora_acuta_HIv2___RNAseq.13673_t	Spis3634
OG0011642		Pocillopora_acuta_HIv2___TS.g20972.t1	Spis22144
OG0011643	Montipora_capitata_HIv3___RNAseq.g6151.t1	Pocillopora_acuta_HIv2___RNAseq.g7316.t1	Spis25877.Novel
OG0011645	Montipora_capitata_HIv3___TS.45835_t	Pocillopora_acuta_HIv2___RNAseq.g29296.t1	Spis17093
OG0011647	Montipora_capitata_HIv3___RNAseq.g19378.t1	Pocillopora_acuta_HIv2___RNAseq.g11333.t1	Spis16025
OG0011648		Pocillopora_acuta_HIv2___RNAseq.g5485.t1	Spis11939
OG0011652		Pocillopora_acuta_HIv2___RNAseq.g12881.t1	
OG0011653			Spis6668
OG0011654			Spis14953
OG0011658			
OG0011659			
OG0011660			
OG0011661			
OG0011662			
OG0011663			
OG0011664	Montipora_capitata_HIv3___RNAseq.g19577.t1		
OG0011665	Montipora_capitata_HIv3___RNAseq.g44532.t1	Pocillopora_acuta_HIv2___TS.g4541.t1	
OG0011666	Montipora_capitata_HIv3___RNAseq.g39671.t1	Pocillopora_acuta_HIv2___RNAseq.g14519.t1	
OG0011667	Montipora_capitata_HIv3___TS.g32285.t1		
OG0011668	Montipora_capitata_HIv3___RNAseq.g10724.t1	Pocillopora_acuta_HIv2___RNAseq.g18186.t1	
OG0011671	Montipora_capitata_HIv3___RNAseq.g24190.t1	Pocillopora_acuta_HIv2___RNAseq.g3650.t1	Spis1696
OG0011672	Montipora_capitata_HIv3___RNAseq.g30431.t1	Pocillopora_acuta_HIv2___TS.g18656.t1	
OG0011674	Montipora_capitata_HIv3___RNAseq.g39852.t1	Pocillopora_acuta_HIv2___TS.g2803.t1a	
OG0011675	Montipora_capitata_HIv3___TS.g46325.t1	Pocillopora_acuta_HIv2___TS.g28237.t1	
OG0011676			
OG0011677	Montipora_capitata_HIv3___RNAseq.g45286.t1	Pocillopora_acuta_HIv2___RNAseq.g456.t1	Spis13155
OG0011678	Montipora_capitata_HIv3___RNAseq.g40460.t1	Pocillopora_acuta_HIv2___TS.g15979.t1	Spis16150
OG0011679	Montipora_capitata_HIv3___RNAseq.g15717.t1	Pocillopora_acuta_HIv2___RNAseq.g23874.t1	Spis18650
OG0011680	Montipora_capitata_HIv3___TS.g22170.t3		
OG0011681	Montipora_capitata_HIv3___RNAseq.20930_t	Pocillopora_acuta_HIv2___RNAseq.g9545.t1	Spis10356
OG0011682	Montipora_capitata_HIv3___TS.g45621.t1	Pocillopora_acuta_HIv2___RNAseq.g9571.t1	Spis10382
OG0011683	Montipora_capitata_HIv3___RNAseq.g46956.t1	Pocillopora_acuta_HIv2___RNAseq.g5187.t1	Spis13501
OG0011685	Montipora_capitata_HIv3___RNAseq.g27624.t1	Pocillopora_acuta_HIv2___TS.g31119.t1	
OG0011687		Pocillopora_acuta_HIv2___TS.g24069.t1	
OG0011688	Montipora_capitata_HIv3___RNAseq.g24341.t1	Pocillopora_acuta_HIv2___RNAseq.g3793.t1	Spis13192
OG0011689	Montipora_capitata_HIv3___RNAseq.g30128.t1	Pocillopora_acuta_HIv2___RNAseq.g30770.t1	
OG0011691	Montipora_capitata_HIv3___RNAseq.g29571.t1b	Pocillopora_acuta_HIv2___RNAseq.g19872.t1	
OG0011692	Montipora_capitata_HIv3___RNAseq.g48279.t1	Pocillopora_acuta_HIv2___RNAseq.g4799.t1	Spis1995
OG0011693	Montipora_capitata_HIv3___RNAseq.g32885.t1		
OG0011694		Pocillopora_acuta_HIv2___RNAseq.g11085.t1	
OG0011696	Montipora_capitata_HIv3___RNAseq.g32810.t1	Pocillopora_acuta_HIv2___RNAseq.g19125.t1	Spis9198
OG0011697	Montipora_capitata_HIv3___RNAseq.g34652.t1	Pocillopora_acuta_HIv2___RNAseq.g11496.t1	
OG0011698	Montipora_capitata_HIv3___RNAseq.g11160.t1	Pocillopora_acuta_HIv2___RNAseq.g29672.t1	
OG0011699		Pocillopora_acuta_HIv2___RNAseq.g29626.t1	
OG0011700	Montipora_capitata_HIv3___RNAseq.g19883.t1	Pocillopora_acuta_HIv2___RNAseq.g26771.t1	Spis18713
OG0011701		Pocillopora_acuta_HIv2___RNAseq.3699_t	Spis7324
OG0011702	Montipora_capitata_HIv3___TS.g20724.t1a	Pocillopora_acuta_HIv2___RNAseq.g24910.t1	
OG0011703	Montipora_capitata_HIv3___RNAseq.g3102.t1	Pocillopora_acuta_HIv2___RNAseq.g30972.t1b	Spis8538
OG0011704			
OG0011705	Montipora_capitata_HIv3___TS.g40023.t1a	Pocillopora_acuta_HIv2___TS.g15034.t1	
OG0011706	Montipora_capitata_HIv3___RNAseq.11214_t	Pocillopora_acuta_HIv2___RNAseq.g3894.t1	
OG0011707	Montipora_capitata_HIv3___RNAseq.g20072.t1	Pocillopora_acuta_HIv2___TS.g12980.t1	
OG0011708	Montipora_capitata_HIv3___RNAseq.g20046.t1	Pocillopora_acuta_HIv2___RNAseq.g3996.t1	Spis3617
OG0011710	Montipora_capitata_HIv3___RNAseq.g7512.t1		
OG0011712	Montipora_capitata_HIv3___RNAseq.g19142.t1	Pocillopora_acuta_HIv2___RNAseq.g28647.t1	Spis13860
OG0011714	Montipora_capitata_HIv3___RNAseq.g5441.t1	Pocillopora_acuta_HIv2___RNAseq.g7520.t1	Spis16477
OG0011716	Montipora_capitata_HIv3___RNAseq.g36913.t1	Pocillopora_acuta_HIv2___RNAseq.g16395.t1	
OG0011717	Montipora_capitata_HIv3___TS.g6898.t1	Pocillopora_acuta_HIv2___RNAseq.g16375.t1	Spis11335
OG0011718			
OG0011719	Montipora_capitata_HIv3___TS.g22863.t1a	Pocillopora_acuta_HIv2___RNAseq.g29552.t1	
OG0011720	Montipora_capitata_HIv3___RNAseq.g15167.t1	Pocillopora_acuta_HIv2___RNAseq.g14082.t1	
OG0011721	Montipora_capitata_HIv3___RNAseq.g15092.t1	Pocillopora_acuta_HIv2___RNAseq.g13751.t1	Spis19785
OG0011722	Montipora_capitata_HIv3___RNAseq.g15151.t1	Pocillopora_acuta_HIv2___RNAseq.g14060.t1	Spis209
OG0011724	Montipora_capitata_HIv3___TS.g26915.t1	Pocillopora_acuta_HIv2___RNAseq.g29839.t1	
OG0011725	Montipora_capitata_HIv3___RNAseq.g50022.t1	Pocillopora_acuta_HIv2___RNAseq.g21115.t1	Spis25869.Novel
OG0011726			
OG0011727		Pocillopora_acuta_HIv2___RNAseq.7773_t	Spis1575
OG0011728	Montipora_capitata_HIv3___RNAseq.g4767.t1	Pocillopora_acuta_HIv2___RNAseq.g1971.t1	Spis4535
OG0011729	Montipora_capitata_HIv3___RNAseq.g4961.t2	Pocillopora_acuta_HIv2___RNAseq.g1709.t1	Spis9865
OG0011730	Montipora_capitata_HIv3___RNAseq.g28103.t1	Pocillopora_acuta_HIv2___RNAseq.g19670.t1	
OG0011731	Montipora_capitata_HIv3___RNAseq.g28077.t1	Pocillopora_acuta_HIv2___RNAseq.g19658.t1	Spis2964
OG0011735	Montipora_capitata_HIv3___TS.g38060.t2	Pocillopora_acuta_HIv2___RNAseq.g26241.t1	Spis1870.t1
OG0011736			
OG0011738	Montipora_capitata_HIv3___RNAseq.g33881.t1	Pocillopora_acuta_HIv2___TS.g370.t2	Spis1000.t1
OG0011740	Montipora_capitata_HIv3___RNAseq.g18158.t1	Pocillopora_acuta_HIv2___RNAseq.g21572.t1b	Spis13645
OG0011741	Montipora_capitata_HIv3___RNAseq.g18500.t1		
OG0011742	Montipora_capitata_HIv3___RNAseq.g6393.t1	Pocillopora_acuta_HIv2___RNAseq.g2045.t1	Spis4584
OG0011743	Montipora_capitata_HIv3___TS.g28687.t1	Pocillopora_acuta_HIv2___RNAseq.g20725.t1	Spis12505
OG0011744	Montipora_capitata_HIv3___RNAseq.g23442.t1	Pocillopora_acuta_HIv2___RNAseq.g21722.t1	
OG0011745	Montipora_capitata_HIv3___RNAseq.g21300.t2	Pocillopora_acuta_HIv2___TS.g28908.t1	Spis9639
OG0011746	Montipora_capitata_HIv3___RNAseq.g35429.t1	Pocillopora_acuta_HIv2___RNAseq.g22997.t1	
OG0011747	Montipora_capitata_HIv3___RNAseq.g9005.t1	Pocillopora_acuta_HIv2___RNAseq.g20376.t1b	Spis18993
OG0011748		Pocillopora_acuta_HIv2___RNAseq.g18078.t1	Spis18261
OG0011749	Montipora_capitata_HIv3___RNAseq.g9023.t1	Pocillopora_acuta_HIv2___RNAseq.g15912.t1	Spis9146
OG0011750	Montipora_capitata_HIv3___RNAseq.g9192.t1	Pocillopora_acuta_HIv2___TS.g25948.t1	Spis16172
OG0011751	Montipora_capitata_HIv3___RNAseq.g8916.t1	Pocillopora_acuta_HIv2___RNAseq.g16047.t1	Spis9707
OG0011752	Montipora_capitata_HIv3___RNAseq.g49839.t1	Pocillopora_acuta_HIv2___RNAseq.g26052.t1	Spis1614
OG0011753		Pocillopora_acuta_HIv2___RNAseq.g22260.t1	Spis3549
OG0011754	Montipora_capitata_HIv3___RNAseq.g47239.t1	Pocillopora_acuta_HIv2___TS.g8413.t1	Spis2875
OG0011755	Montipora_capitata_HIv3___TS.g21728.t1		
OG0011758	Montipora_capitata_HIv3___TS.g7569.t1		
OG0011759	Montipora_capitata_HIv3___RNAseq.g6583.t1	Pocillopora_acuta_HIv2___RNAseq.g1838.t1	Spis17890
OG0011760		Pocillopora_acuta_HIv2___RNAseq.g20729.t1	
OG0011761	Montipora_capitata_HIv3___RNAseq.g23398.t1	Pocillopora_acuta_HIv2___TS.g6881.t2	Spis10571
OG0011762	Montipora_capitata_HIv3___RNAseq.g19167.t1	Pocillopora_acuta_HIv2___TS.g11421.t1	Spis13849
OG0011763	Montipora_capitata_HIv3___RNAseq.g12144.t1	Pocillopora_acuta_HIv2___RNAseq.g29685.t1	Spis3424
OG0011764	Montipora_capitata_HIv3___RNAseq.g39329.t1	Pocillopora_acuta_HIv2___RNAseq.g29054.t1	
OG0011766	Montipora_capitata_HIv3___RNAseq.g18487.t1	Pocillopora_acuta_HIv2___RNAseq.g21386.t1	Spis57
OG0011767	Montipora_capitata_HIv3___TS.g8109.t1	Pocillopora_acuta_HIv2___RNAseq.g6595.t1	
OG0011768	Montipora_capitata_HIv3___RNAseq.g20149.t1	Pocillopora_acuta_HIv2___RNAseq.g28390.t1	
OG0011770	Montipora_capitata_HIv3___RNAseq.g20771.t1	Pocillopora_acuta_HIv2___TS.g29262.t1a	
OG0011771	Montipora_capitata_HIv3___RNAseq.g26038.t1	Pocillopora_acuta_HIv2___RNAseq.g27860.t1	Spis5226
OG0011772	Montipora_capitata_HIv3___RNAseq.g26676.t1	Pocillopora_acuta_HIv2___RNAseq.g29848.t1	
OG0011773	Montipora_capitata_HIv3___RNAseq.g45356.t1	Pocillopora_acuta_HIv2___RNAseq.g15502.t1	Spis9280
OG0011774	Montipora_capitata_HIv3___RNAseq.g43983.t1	Pocillopora_acuta_HIv2___RNAseq.g14589.t1	Spis19314
OG0011775	Montipora_capitata_HIv3___RNAseq.g42222.t2		
OG0011776	Montipora_capitata_HIv3___RNAseq.g13078.t1	Pocillopora_acuta_HIv2___RNAseq.g25330.t1	
OG0011777	Montipora_capitata_HIv3___RNAseq.g22004.t1	Pocillopora_acuta_HIv2___RNAseq.g21336.t1	Spis3509
OG0011779	Montipora_capitata_HIv3___TS.g40087.t2	Pocillopora_acuta_HIv2___TS.g9732.t1	Spis8452
OG0011780	Montipora_capitata_HIv3___TS.g24162.t1		
OG0011781	Montipora_capitata_HIv3___TS.g43579.t1	Pocillopora_acuta_HIv2___TS.g25911.t1b	Spis12083
OG0011782			
OG0011784			
OG0011785			
OG0011789	Montipora_capitata_HIv3___RNAseq.g7513.t1	Pocillopora_acuta_HIv2___RNAseq.g8449.t1	Spis5717
OG0011790		Pocillopora_acuta_HIv2___RNAseq.g15221.t1	Spis22288
OG0011794		Pocillopora_acuta_HIv2___RNAseq.g359.t1	
OG0011795		Pocillopora_acuta_HIv2___TS.g8175.t2	Spis14280
OG0011797	Montipora_capitata_HIv3___RNAseq.g15232.t1	Pocillopora_acuta_HIv2___RNAseq.g24992.t1	Spis16448
OG0011799		Pocillopora_acuta_HIv2___RNAseq.g24245.t1	Spis9901
OG0011800	Montipora_capitata_HIv3___RNAseq.g24154.t1	Pocillopora_acuta_HIv2___TS.g13665.t1	Spis16798
OG0011801		Pocillopora_acuta_HIv2___RNAseq.g21117.t1	Spis16762
OG0011803		Pocillopora_acuta_HIv2___RNAseq.g7864.t2	Spis11599
OG0011804	Montipora_capitata_HIv3___TS.g6779.t1	Pocillopora_acuta_HIv2___RNAseq.g19848.t1	
OG0011806		Pocillopora_acuta_HIv2___RNAseq.g24001.t1a	Spis79.t1
OG0011807		Pocillopora_acuta_HIv2___RNAseq.g22105.t1	Spis17841
OG0011808		Pocillopora_acuta_HIv2___RNAseq.g13676.t1	Spis9954
OG0011809		Pocillopora_acuta_HIv2___RNAseq.g29299.t1	Spis17097.t1
OG0011811	Montipora_capitata_HIv3___TS.g33718.t1	Pocillopora_acuta_HIv2___TS.g11177.t1	Spis24644
OG0011812	Montipora_capitata_HIv3___RNAseq.g21621.t1		
OG0011813	Montipora_capitata_HIv3___RNAseq.g29977.t1	Pocillopora_acuta_HIv2___RNAseq.g19304.t1	Spis5568
OG0011814			
OG0011815			
OG0011817		Pocillopora_acuta_HIv2___TS.g15797.t1	Spis4297
OG0011826			
OG0011827			
OG0011828			
OG0011829			
OG0011830			
OG0011831			
OG0011832			
OG0011833			
OG0011834	Montipora_capitata_HIv3___RNAseq.g10598.t1		
OG0011835			
OG0011836	Montipora_capitata_HIv3___RNAseq.g45308.t1	Pocillopora_acuta_HIv2___RNAseq.g557.t1	
OG0011837		Pocillopora_acuta_HIv2___RNAseq.g23903.t1	
OG0011838	Montipora_capitata_HIv3___RNAseq.g46221.t1	Pocillopora_acuta_HIv2___RNAseq.g4970.t1	
OG0011839	Montipora_capitata_HIv3___RNAseq.g33452.t1		Spis4930
OG0011840			
OG0011841	Montipora_capitata_HIv3___RNAseq.g46087.t1		
OG0011842	Montipora_capitata_HIv3___RNAseq.g16017.t1	Pocillopora_acuta_HIv2___RNAseq.g4537.t1	
OG0011843		Pocillopora_acuta_HIv2___RNAseq.g15346.t1	
OG0011844	Montipora_capitata_HIv3___RNAseq.g26558.t1	Pocillopora_acuta_HIv2___RNAseq.g27570.t1	
OG0011845	Montipora_capitata_HIv3___RNAseq.g30430.t1	Pocillopora_acuta_HIv2___TS.g18657.t1b	
OG0011846	Montipora_capitata_HIv3___RNAseq.g45277.t1	Pocillopora_acuta_HIv2___TS.g4005.t2	Spis13148
OG0011847	Montipora_capitata_HIv3___RNAseq.g44152.t1	Pocillopora_acuta_HIv2___RNAseq.g14759.t1	
OG0011848		Pocillopora_acuta_HIv2___TS.g25715.t1	
OG0011849	Montipora_capitata_HIv3___RNAseq.g24284.t1		
OG0011851	Montipora_capitata_HIv3___TS.g7205.t2	Pocillopora_acuta_HIv2___RNAseq.g22629.t1	Spis2626
OG0011852	Montipora_capitata_HIv3___TS.g2541.t2	Pocillopora_acuta_HIv2___TS.g7878.t1	Spis2008
OG0011853	Montipora_capitata_HIv3___RNAseq.g37047.t1	Pocillopora_acuta_HIv2___RNAseq.g17427.t1	
OG0011854	Montipora_capitata_HIv3___RNAseq.g39276.t1	Pocillopora_acuta_HIv2___RNAseq.g28989.t1	
OG0011857	Montipora_capitata_HIv3___RNAseq.g38919.t1	Pocillopora_acuta_HIv2___TS.g30753.t1	
OG0011858	Montipora_capitata_HIv3___RNAseq.g39235.t1		
OG0011859	Montipora_capitata_HIv3___RNAseq.g45367.t1	Pocillopora_acuta_HIv2___RNAseq.g618.t1	Spis10148
OG0011860		Pocillopora_acuta_HIv2___RNAseq.g1640.t1	Spis9591
OG0011861	Montipora_capitata_HIv3___RNAseq.g45446.t2	Pocillopora_acuta_HIv2___RNAseq.g1108.t1	
OG0011862	Montipora_capitata_HIv3___RNAseq.g44980.t1	Pocillopora_acuta_HIv2___RNAseq.g1030.t1	
OG0011863	Montipora_capitata_HIv3___RNAseq.g14623.t1	Pocillopora_acuta_HIv2___RNAseq.g25414.t1	
OG0011864	Montipora_capitata_HIv3___RNAseq.g29362.t1	Pocillopora_acuta_HIv2___RNAseq.g8938.t1	Spis4864
OG0011865	Montipora_capitata_HIv3___RNAseq.g27116.t1	Pocillopora_acuta_HIv2___RNAseq.g27805.t1	Spis13559
OG0011866	Montipora_capitata_HIv3___RNAseq.g27006.t1	Pocillopora_acuta_HIv2___RNAseq.g22348.t1	
OG0011868	Montipora_capitata_HIv3___TS.g33641.t1	Pocillopora_acuta_HIv2___TS.g12990.t1	
OG0011869	Montipora_capitata_HIv3___RNAseq.g43055.t1	Pocillopora_acuta_HIv2___RNAseq.g8233.t1	
OG0011870	Montipora_capitata_HIv3___RNAseq.g3223.t1	Pocillopora_acuta_HIv2___RNAseq.g28858.t1	Spis7729
OG0011871	Montipora_capitata_HIv3___RNAseq.g5525.t1	Pocillopora_acuta_HIv2___TS.g26777.t1	
OG0011872	Montipora_capitata_HIv3___RNAseq.g50255.t1	Pocillopora_acuta_HIv2___RNAseq.8249_t	Spis10986
OG0011873	Montipora_capitata_HIv3___TS.g6968.t1	Pocillopora_acuta_HIv2___TS.g3006.t1	
OG0011874	Montipora_capitata_HIv3___RNAseq.47328_t	Pocillopora_acuta_HIv2___RNAseq.g22608.t1	
OG0011875	Montipora_capitata_HIv3___TS.g47715.t1	Pocillopora_acuta_HIv2___TS.g29949.t1	Spis340
OG0011876	Montipora_capitata_HIv3___RNAseq.g14985.t1	Pocillopora_acuta_HIv2___RNAseq.g13585.t1	
OG0011877	Montipora_capitata_HIv3___RNAseq.g43796.t1		Spis12905
OG0011880	Montipora_capitata_HIv3___RNAseq.g12734.t1	Pocillopora_acuta_HIv2___RNAseq.g24783.t1	Spis2412
OG0011881	Montipora_capitata_HIv3___RNAseq.g4890.t1	Pocillopora_acuta_HIv2___RNAseq.g1809.t1	Spis3147
OG0011882	Montipora_capitata_HIv3___RNAseq.g27840.t1	Pocillopora_acuta_HIv2___RNAseq.g2356.t1	Spis22230
OG0011883	Montipora_capitata_HIv3___RNAseq.g455.t1	Pocillopora_acuta_HIv2___RNAseq.g16461.t1	Spis4761
OG0011884	Montipora_capitata_HIv3___RNAseq.45128_t	Pocillopora_acuta_HIv2___RNAseq.g6741.t1	Spis5914
OG0011885	Montipora_capitata_HIv3___RNAseq.g18464.t1	Pocillopora_acuta_HIv2___TS.g26493.t1	Spis2501
OG0011886	Montipora_capitata_HIv3___RNAseq.g18616.t1	Pocillopora_acuta_HIv2___RNAseq.g6599.t1	
OG0011888			
OG0011889	Montipora_capitata_HIv3___RNAseq.g23299.t1	Pocillopora_acuta_HIv2___TS.g7110.t1	Spis15980
OG0011890		Pocillopora_acuta_HIv2___RNAseq.g7124.t1b	
OG0011891	Montipora_capitata_HIv3___RNAseq.g20896.t1	Pocillopora_acuta_HIv2___RNAseq.g10930.t1	
OG0011893	Montipora_capitata_HIv3___RNAseq.g35591.t1	Pocillopora_acuta_HIv2___RNAseq.g22732.t1	
OG0011894	Montipora_capitata_HIv3___TS.g5308.t2a	Pocillopora_acuta_HIv2___RNAseq.g22847.t1	
OG0011895	Montipora_capitata_HIv3___RNAseq.g35208.t1		
OG0011897	Montipora_capitata_HIv3___RNAseq.g9871.t1	Pocillopora_acuta_HIv2___RNAseq.g18045.t1	
OG0011898			
OG0011900	Montipora_capitata_HIv3___RNAseq.g9030.t1	Pocillopora_acuta_HIv2___RNAseq.g15906.t1	Spis9153
OG0011902		Pocillopora_acuta_HIv2___RNAseq.g4102.t1	Spis5344
OG0011903	Montipora_capitata_HIv3___TS.g44592.t1		
OG0011904	Montipora_capitata_HIv3___RNAseq.g352.t1	Pocillopora_acuta_HIv2___RNAseq.g26230.t1	Spis1880
OG0011906	Montipora_capitata_HIv3___RNAseq.g30098.t1	Pocillopora_acuta_HIv2___RNAseq.g19231.t1	Spis16584
OG0011910	Montipora_capitata_HIv3___RNAseq.g6649.t1	Pocillopora_acuta_HIv2___RNAseq.g2137.t1	
OG0011911	Montipora_capitata_HIv3___TS.g24021.t1	Pocillopora_acuta_HIv2___RNAseq.g2391.t1	
OG0011912	Montipora_capitata_HIv3___RNAseq.g12956.t1	Pocillopora_acuta_HIv2___RNAseq.2502_t	Spis11162
OG0011913	Montipora_capitata_HIv3___RNAseq.g10416.t1b		
OG0011915	Montipora_capitata_HIv3___TS.g47336.t1	Pocillopora_acuta_HIv2___RNAseq.g8928.t1	Spis4856
OG0011916	Montipora_capitata_HIv3___RNAseq.g15258.t1c	Pocillopora_acuta_HIv2___RNAseq.g23944.t1	Spis22724
OG0011917	Montipora_capitata_HIv3___RNAseq.g18544.t1		
OG0011918		Pocillopora_acuta_HIv2___RNAseq.g3094.t1	
OG0011921	Montipora_capitata_HIv3___RNAseq.g13866.t1	Pocillopora_acuta_HIv2___RNAseq.g13661.t1	Spis9942
OG0011922	Montipora_capitata_HIv3___RNAseq.g9458.t1	Pocillopora_acuta_HIv2___RNAseq.8736_t	Spis4071
OG0011923	Montipora_capitata_HIv3___TS.g33039.t2a	Pocillopora_acuta_HIv2___RNAseq.g11157.t1	Spis22096
OG0011924	Montipora_capitata_HIv3___RNAseq.g45964.t1		
OG0011925			
OG0011927	Montipora_capitata_HIv3___RNAseq.g3293.t1	Pocillopora_acuta_HIv2___RNAseq.g28760.t1	
OG0011929			
OG0011930	Montipora_capitata_HIv3___RNAseq.g33362.t1	Pocillopora_acuta_HIv2___RNAseq.g11678.t1	Spis3961
OG0011933		Pocillopora_acuta_HIv2___TS.g18140.t3	
OG0011934	Montipora_capitata_HIv3___RNAseq.g33676.t1		Spis8071
OG0011935		Pocillopora_acuta_HIv2___RNAseq.g607.t1	Spis10138.t1
OG0011937			
OG0011938			
OG0011939	Montipora_capitata_HIv3___RNAseq.g19686.t1		
OG0011940		Pocillopora_acuta_HIv2___RNAseq.g11664.t1	Spis3972
OG0011941		Pocillopora_acuta_HIv2___RNAseq.17467_t	Spis3765
OG0011942			
OG0011944		Pocillopora_acuta_HIv2___RNAseq.g18580.t1	Spis12516
OG0011946	Montipora_capitata_HIv3___RNAseq.g25206.t1	Pocillopora_acuta_HIv2___RNAseq.g28094.t1	Spis3889
OG0011947		Pocillopora_acuta_HIv2___TS.g26520.t1	Spis2494
OG0011948		Pocillopora_acuta_HIv2___TS.g13304.t1a	Spis16458
OG0011949		Pocillopora_acuta_HIv2___RNAseq.g19866.t1	Spis5128
OG0011950	Montipora_capitata_HIv3___RNAseq.g45413.t1	Pocillopora_acuta_HIv2___RNAseq.g833.t1	Spis6420.t1
OG0011951	Montipora_capitata_HIv3___RNAseq.g11151.t1	Pocillopora_acuta_HIv2___RNAseq.g29668.t1	Spis3442
OG0011952	Montipora_capitata_HIv3___RNAseq.g45972.t1	Pocillopora_acuta_HIv2___RNAseq.26355_t	Spis9312
OG0011953		Pocillopora_acuta_HIv2___RNAseq.3835_t	Spis10436
OG0011954		Pocillopora_acuta_HIv2___RNAseq.g3324.t1	Spis10661
OG0011955		Pocillopora_acuta_HIv2___RNAseq.g29125.t1	Spis1174
OG0011956		Pocillopora_acuta_HIv2___RNAseq.g21513.t1	
OG0011960		Pocillopora_acuta_HIv2___RNAseq.g21582.t1	Spis13634
OG0011961		Pocillopora_acuta_HIv2___RNAseq.g22743.t1	
OG0011963			
OG0011964		Pocillopora_acuta_HIv2___RNAseq.g17182.t1	Spis2210
OG0011965		Pocillopora_acuta_HIv2___RNAseq.g16871.t1	Spis21472
OG0011966	Montipora_capitata_HIv3___RNAseq.g43560.t1	Pocillopora_acuta_HIv2___TS.g30597.t1	Spis12750
OG0011969		Pocillopora_acuta_HIv2___RNAseq.g2579.t1	Spis14550
OG0011973		Pocillopora_acuta_HIv2___RNAseq.g14454.t1	Spis17683
OG0011974			
OG0011975	Montipora_capitata_HIv3___RNAseq.g31339.t1		
OG0011978			
OG0011979			
OG0011980			
OG0011981			
OG0011982			
OG0011983			
OG0011984			
OG0011985		Pocillopora_acuta_HIv2___RNAseq.g26417.t1	Spis25817.Novel
OG0011986			
OG0011987			
OG0011988		Pocillopora_acuta_HIv2___RNAseq.g22099.t1	
OG0011989	Montipora_capitata_HIv3___TS.g9687.t1	Pocillopora_acuta_HIv2___RNAseq.g30019.t1	
OG0011990	Montipora_capitata_HIv3___RNAseq.g46201.t1	Pocillopora_acuta_HIv2___RNAseq.g7767.t1	
OG0011992	Montipora_capitata_HIv3___RNAseq.g30354.t1	Pocillopora_acuta_HIv2___TS.g18737.t1	Spis20173
OG0011993	Montipora_capitata_HIv3___RNAseq.g49557.t1	Pocillopora_acuta_HIv2___RNAseq.g26010.t1	Spis2050
OG0011995	Montipora_capitata_HIv3___RNAseq.g45253.t1	Pocillopora_acuta_HIv2___RNAseq.g622.t1	Spis10152
OG0011996	Montipora_capitata_HIv3___RNAseq.g44161.t1	Pocillopora_acuta_HIv2___RNAseq.g14772.t1	Spis3362
OG0011997	Montipora_capitata_HIv3___RNAseq.g11834.t1	Pocillopora_acuta_HIv2___RNAseq.g16950.t1	Spis15780
OG0011999	Montipora_capitata_HIv3___TS.g25740.t1	Pocillopora_acuta_HIv2___RNAseq.g12101.t1	
OG0012000	Montipora_capitata_HIv3___RNAseq.g27660.t1	Pocillopora_acuta_HIv2___RNAseq.g4161.t1	Spis15858
OG0012001	Montipora_capitata_HIv3___RNAseq.g42150.t1	Pocillopora_acuta_HIv2___TS.g15476.t2	Spis6167
OG0012002	Montipora_capitata_HIv3___RNAseq.g28741.t1		
OG0012003	Montipora_capitata_HIv3___RNAseq.g24313.t1	Pocillopora_acuta_HIv2___RNAseq.g3746.t1	
OG0012004	Montipora_capitata_HIv3___RNAseq.g24321.t1	Pocillopora_acuta_HIv2___TS.g3574.t1	
OG0012005	Montipora_capitata_HIv3___RNAseq.5492_t	Pocillopora_acuta_HIv2___RNAseq.24806_t	
OG0012006	Montipora_capitata_HIv3___TS.g28538.t1	Pocillopora_acuta_HIv2___RNAseq.g1867.t1	
OG0012008			
OG0012009		Pocillopora_acuta_HIv2___RNAseq.g18037.t1	Spis9768
OG0012010	Montipora_capitata_HIv3___RNAseq.g23470.t1	Pocillopora_acuta_HIv2___RNAseq.g21662.t1	Spis17655
OG0012013	Montipora_capitata_HIv3___TS.g35530.t1		
OG0012014	Montipora_capitata_HIv3___RNAseq.g37661.t1	Pocillopora_acuta_HIv2___RNAseq.g20648.t1	
OG0012015	Montipora_capitata_HIv3___RNAseq.g38863.t1	Pocillopora_acuta_HIv2___RNAseq.g29477.t1	
OG0012016		Pocillopora_acuta_HIv2___RNAseq.g25426.t1	Spis9539
OG0012017	Montipora_capitata_HIv3___RNAseq.g377.t1		
OG0012019	Montipora_capitata_HIv3___TS.g50800.t1b		
OG0012020	Montipora_capitata_HIv3___TS.g35414.t1	Pocillopora_acuta_HIv2___RNAseq.g10535.t1	Spis4104
OG0012021	Montipora_capitata_HIv3___RNAseq.g20073.t1	Pocillopora_acuta_HIv2___RNAseq.g4009.t1	Spis3632
OG0012022	Montipora_capitata_HIv3___RNAseq.g20289.t1	Pocillopora_acuta_HIv2___RNAseq.g3912.t1	
OG0012023	Montipora_capitata_HIv3___TS.g28009.t1	Pocillopora_acuta_HIv2___TS.g5992.t1	
