gene_id,average_length
aten_0.1.m1.4891,980
aten_0.1.m1.4893,1073
aten_0.1.m1.4895,6966
aten_0.1.m1.4896,1015
aten_0.1.m1.4899,2464
aten_0.1.m1.49,2333
aten_0.1.m1.4900,626
aten_0.1.m1.4901,627
aten_0.1.m1.4902,2226
aten_0.1.m1.4903,5561
aten_0.1.m1.4904,2865
aten_0.1.m1.4905,2714
aten_0.1.m1.4906,228
aten_0.1.m1.4907,8005
aten_0.1.m1.4908,1140
aten_0.1.m1.4909,330
aten_0.1.m1.491,875
aten_0.1.m1.4910,3146
aten_0.1.m1.4911,1190
aten_0.1.m1.4912,1947
aten_0.1.m1.4913,1462
aten_0.1.m1.4914,1159
aten_0.1.m1.4915,679
aten_0.1.m1.4916,744
aten_0.1.m1.4917,873
aten_0.1.m1.4918,615
aten_0.1.m1.492,369
aten_0.1.m1.4920,1665
aten_0.1.m1.4921,2782
aten_0.1.m1.4922,1105
aten_0.1.m1.4923,756
aten_0.1.m1.4925,2017
aten_0.1.m1.4926,10030
aten_0.1.m1.4927,2833
aten_0.1.m1.4928,2156
aten_0.1.m1.4929,1972
aten_0.1.m1.493,2226
aten_0.1.m1.4931,2091
aten_0.1.m1.4932,1797
aten_0.1.m1.4933,960
aten_0.1.m1.4935,5574
aten_0.1.m1.4937,2978
aten_0.1.m1.4938,2409
aten_0.1.m1.494,1789
aten_0.1.m1.4940,2738
aten_0.1.m1.4941,1113
aten_0.1.m1.4945,534
aten_0.1.m1.4946,687
aten_0.1.m1.4947,2043
aten_0.1.m1.4948,2601
aten_0.1.m1.4949,1831
aten_0.1.m1.495,1155
aten_0.1.m1.4950,4367
aten_0.1.m1.4951,1615
aten_0.1.m1.4952,651
aten_0.1.m1.4955,2340
aten_0.1.m1.4956,1467
aten_0.1.m1.4957,747
aten_0.1.m1.4959,258
aten_0.1.m1.4961,3275
aten_0.1.m1.4962,1098
aten_0.1.m1.4963,887
aten_0.1.m1.4964,5424
aten_0.1.m1.4965,2892
aten_0.1.m1.4966,366
aten_0.1.m1.4967,465
aten_0.1.m1.4968,453
aten_0.1.m1.4976,4091
aten_0.1.m1.4979,1239
aten_0.1.m1.4980,979
aten_0.1.m1.4982,3350
aten_0.1.m1.4984,1650
aten_0.1.m1.4986,306
aten_0.1.m1.4987,2598
aten_0.1.m1.4988,1683
aten_0.1.m1.4989,3742
aten_0.1.m1.499,1042
aten_0.1.m1.4990,2864
aten_0.1.m1.4991,1157
aten_0.1.m1.4994,4302
aten_0.1.m1.4995,4138
aten_0.1.m1.4997,3435
aten_0.1.m1.4998,2462
aten_0.1.m1.5,952
aten_0.1.m1.500,3270
aten_0.1.m1.5001,9871
aten_0.1.m1.5002,5144
aten_0.1.m1.5003,3931
aten_0.1.m1.5004,2745
aten_0.1.m1.5006,643
aten_0.1.m1.5008,1691
aten_0.1.m1.5009,1471
aten_0.1.m1.501,3073
aten_0.1.m1.5010,1445
aten_0.1.m1.5011,925
aten_0.1.m1.5012,468
aten_0.1.m1.5014,1581
aten_0.1.m1.5015,1090
aten_0.1.m1.5016,283
aten_0.1.m1.5017,283
aten_0.1.m1.5018,4440
aten_0.1.m1.5019,1021
aten_0.1.m1.502,836
aten_0.1.m1.5020,1964
aten_0.1.m1.5021,2045
aten_0.1.m1.5022,1905
aten_0.1.m1.5023,231
aten_0.1.m1.5024,2696
aten_0.1.m1.5026,5229
aten_0.1.m1.5027,1173
aten_0.1.m1.5028,5134
aten_0.1.m1.5029,4336
aten_0.1.m1.503,3289
aten_0.1.m1.5030,5521
aten_0.1.m1.5032,5157
aten_0.1.m1.5033,3655
aten_0.1.m1.5034,4906
aten_0.1.m1.5035,4746
aten_0.1.m1.5036,5166
aten_0.1.m1.5037,3480
aten_0.1.m1.5038,1299
aten_0.1.m1.5039,1998
aten_0.1.m1.504,873
aten_0.1.m1.5040,4341
aten_0.1.m1.5041,3217
aten_0.1.m1.5042,1338
aten_0.1.m1.5043,1141
aten_0.1.m1.5044,1541
aten_0.1.m1.5045,2701
aten_0.1.m1.5046,4733
aten_0.1.m1.5047,1302
aten_0.1.m1.5048,420
aten_0.1.m1.5049,3852
aten_0.1.m1.505,2052
aten_0.1.m1.5050,1786
aten_0.1.m1.5051,1275
aten_0.1.m1.5052,4667
aten_0.1.m1.5053,657
aten_0.1.m1.5054,4486
aten_0.1.m1.5055,2404
aten_0.1.m1.5056,2824
aten_0.1.m1.5058,576
aten_0.1.m1.5059,2892
aten_0.1.m1.506,3319
aten_0.1.m1.5060,2593
aten_0.1.m1.5061,2278
aten_0.1.m1.5062,297
aten_0.1.m1.5063,255
aten_0.1.m1.5065,3247
aten_0.1.m1.5066,2584
aten_0.1.m1.5067,2761
aten_0.1.m1.5068,714
aten_0.1.m1.5069,435
aten_0.1.m1.507,3853
aten_0.1.m1.5070,606
aten_0.1.m1.5071,2404
aten_0.1.m1.5072,2699
aten_0.1.m1.5073,5133
aten_0.1.m1.5074,4515
aten_0.1.m1.5075,4363
aten_0.1.m1.5076,4163
aten_0.1.m1.5077,3334
aten_0.1.m1.5078,732
aten_0.1.m1.5079,1091
aten_0.1.m1.508,436
aten_0.1.m1.5081,4353
aten_0.1.m1.5082,2084
aten_0.1.m1.5083,2839
aten_0.1.m1.5084,7599
aten_0.1.m1.5085,942
aten_0.1.m1.5086,2053
aten_0.1.m1.5087,2784
aten_0.1.m1.5089,4457
aten_0.1.m1.5090,4084
aten_0.1.m1.5091,1076
aten_0.1.m1.5092,2536
aten_0.1.m1.5093,1400
aten_0.1.m1.5094,1311
aten_0.1.m1.5095,1437
aten_0.1.m1.5097,2594
aten_0.1.m1.5098,1293
aten_0.1.m1.5099,1293
aten_0.1.m1.51,5350
aten_0.1.m1.510,4698
aten_0.1.m1.5100,2851
aten_0.1.m1.5101,489
aten_0.1.m1.5102,2036
aten_0.1.m1.5103,5142
aten_0.1.m1.5104,1894
aten_0.1.m1.5107,1646
aten_0.1.m1.5108,1222
aten_0.1.m1.5109,1049
aten_0.1.m1.511,1454
aten_0.1.m1.5110,859
aten_0.1.m1.5112,1908
aten_0.1.m1.5113,2506
aten_0.1.m1.5114,2757
aten_0.1.m1.5115,2801
aten_0.1.m1.5116,3338
aten_0.1.m1.5117,2609
aten_0.1.m1.5118,2906
aten_0.1.m1.5119,369
aten_0.1.m1.512,2387
aten_0.1.m1.5120,2511
aten_0.1.m1.5121,2837
aten_0.1.m1.5123,1843
aten_0.1.m1.5124,3237
aten_0.1.m1.5125,2046
aten_0.1.m1.5126,1968
aten_0.1.m1.5127,1731
aten_0.1.m1.5128,2633
aten_0.1.m1.5129,3971
aten_0.1.m1.513,3316
aten_0.1.m1.5131,2936
aten_0.1.m1.5132,897
aten_0.1.m1.5133,3980
aten_0.1.m1.5134,5707
aten_0.1.m1.5135,4092
aten_0.1.m1.5136,5701
aten_0.1.m1.5139,3112
aten_0.1.m1.514,3646
aten_0.1.m1.5140,1086
aten_0.1.m1.5141,1762
aten_0.1.m1.5142,1795
aten_0.1.m1.5143,4828
aten_0.1.m1.5144,4616
aten_0.1.m1.5145,1959
aten_0.1.m1.5146,1799
aten_0.1.m1.5147,2895
aten_0.1.m1.5148,594
aten_0.1.m1.5149,2958
aten_0.1.m1.5150,1419
aten_0.1.m1.5151,1150
aten_0.1.m1.5153,2441
aten_0.1.m1.5154,2071
aten_0.1.m1.5155,1697
aten_0.1.m1.5156,926
aten_0.1.m1.5157,2037
aten_0.1.m1.5158,5483
aten_0.1.m1.5159,1445
aten_0.1.m1.516,3690
aten_0.1.m1.5160,1776
aten_0.1.m1.5161,1332
aten_0.1.m1.5162,1344
aten_0.1.m1.5163,1191
aten_0.1.m1.5164,1398
aten_0.1.m1.5165,926
aten_0.1.m1.5166,555
aten_0.1.m1.5168,1079
aten_0.1.m1.5169,3315
aten_0.1.m1.517,1029
aten_0.1.m1.5170,5149
aten_0.1.m1.5172,870
aten_0.1.m1.5173,549
aten_0.1.m1.5174,1133
aten_0.1.m1.5175,1071
aten_0.1.m1.5176,3928
aten_0.1.m1.5177,2277
aten_0.1.m1.5178,4621
aten_0.1.m1.5179,1696
aten_0.1.m1.518,641
aten_0.1.m1.5180,2272
aten_0.1.m1.5181,6418
aten_0.1.m1.5182,386
aten_0.1.m1.5183,4084
aten_0.1.m1.5184,1665
aten_0.1.m1.5185,677
aten_0.1.m1.5186,2435
aten_0.1.m1.5187,2181
aten_0.1.m1.5188,1092
aten_0.1.m1.5189,6361
aten_0.1.m1.519,2162
aten_0.1.m1.5190,1828
aten_0.1.m1.5191,1765
aten_0.1.m1.5192,592
aten_0.1.m1.5193,5831
aten_0.1.m1.5194,727
aten_0.1.m1.5195,1790
aten_0.1.m1.5196,3340
aten_0.1.m1.5197,1722
aten_0.1.m1.5198,3884
aten_0.1.m1.5199,1415
aten_0.1.m1.52,3493
aten_0.1.m1.520,1212
aten_0.1.m1.5200,5042
aten_0.1.m1.5201,1890
aten_0.1.m1.5202,1228
aten_0.1.m1.5203,228
aten_0.1.m1.5204,3004
aten_0.1.m1.5205,2593
aten_0.1.m1.5206,2567
aten_0.1.m1.5207,721
aten_0.1.m1.5208,6277
aten_0.1.m1.5209,1790
aten_0.1.m1.521,3330
aten_0.1.m1.5210,3677
aten_0.1.m1.5211,1631
aten_0.1.m1.5212,2036
aten_0.1.m1.5213,3464
aten_0.1.m1.5214,2946
aten_0.1.m1.5215,537
aten_0.1.m1.5216,1808
aten_0.1.m1.5217,861
aten_0.1.m1.5218,1137
aten_0.1.m1.5219,1305
aten_0.1.m1.522,1550
aten_0.1.m1.5220,5087
aten_0.1.m1.5221,2041
aten_0.1.m1.5222,1526
aten_0.1.m1.5223,1130
aten_0.1.m1.5225,1035
aten_0.1.m1.5226,1032
aten_0.1.m1.5227,1989
aten_0.1.m1.5228,4255
aten_0.1.m1.5229,5235
aten_0.1.m1.523,3394
aten_0.1.m1.5230,3628
aten_0.1.m1.5231,6005
aten_0.1.m1.5232,4648
aten_0.1.m1.5233,2187
aten_0.1.m1.5234,1179
aten_0.1.m1.5236,3123
aten_0.1.m1.5237,2134
aten_0.1.m1.5238,2349
aten_0.1.m1.5239,2945
aten_0.1.m1.524,2847
aten_0.1.m1.5240,2828
aten_0.1.m1.5241,2562
aten_0.1.m1.5242,2097
aten_0.1.m1.5243,1343
aten_0.1.m1.5244,210
aten_0.1.m1.5245,663
aten_0.1.m1.5246,300
aten_0.1.m1.5247,2841
aten_0.1.m1.5248,1932
aten_0.1.m1.5249,3449
aten_0.1.m1.525,1479
aten_0.1.m1.5250,4271
aten_0.1.m1.5251,3882
aten_0.1.m1.5252,2136
aten_0.1.m1.5253,666
aten_0.1.m1.5254,4701
aten_0.1.m1.5255,1739
aten_0.1.m1.5256,2973
aten_0.1.m1.5257,2594
aten_0.1.m1.5258,4031
aten_0.1.m1.5259,1702
aten_0.1.m1.526,916
aten_0.1.m1.5260,777
aten_0.1.m1.5261,1941
aten_0.1.m1.5262,3495
aten_0.1.m1.5263,2359
aten_0.1.m1.5266,4094
aten_0.1.m1.5267,3963
aten_0.1.m1.5268,2269
aten_0.1.m1.5269,1284
aten_0.1.m1.527,1611
aten_0.1.m1.5270,282
aten_0.1.m1.5271,1440
aten_0.1.m1.5272,318
aten_0.1.m1.5273,589
aten_0.1.m1.5274,897
aten_0.1.m1.5275,1343
aten_0.1.m1.5276,2063
aten_0.1.m1.5277,1293
aten_0.1.m1.5279,1213
aten_0.1.m1.528,2150
aten_0.1.m1.5280,657
aten_0.1.m1.5281,624
aten_0.1.m1.5282,444
aten_0.1.m1.5283,714
aten_0.1.m1.5284,714
aten_0.1.m1.5285,1659
aten_0.1.m1.5286,405
aten_0.1.m1.5287,1112
aten_0.1.m1.5288,222
aten_0.1.m1.5289,1764
aten_0.1.m1.5290,3585
aten_0.1.m1.5291,5143
aten_0.1.m1.5292,2056
aten_0.1.m1.5293,3098
aten_0.1.m1.5294,1248
aten_0.1.m1.5295,1611
aten_0.1.m1.5296,665
aten_0.1.m1.5297,2098
aten_0.1.m1.5299,1308
aten_0.1.m1.53,2418
aten_0.1.m1.530,1923
aten_0.1.m1.5300,3323
aten_0.1.m1.5301,2380
aten_0.1.m1.5302,3261
aten_0.1.m1.5303,2061
aten_0.1.m1.5304,2818
aten_0.1.m1.5305,1533
aten_0.1.m1.5306,543
aten_0.1.m1.5307,1213
aten_0.1.m1.5308,396
aten_0.1.m1.5309,10987
aten_0.1.m1.531,435
aten_0.1.m1.5310,4380
aten_0.1.m1.5311,573
aten_0.1.m1.5312,1959
aten_0.1.m1.5313,1436
aten_0.1.m1.5314,755
aten_0.1.m1.5315,345
aten_0.1.m1.5316,876
aten_0.1.m1.5317,1566
aten_0.1.m1.5318,1527
aten_0.1.m1.532,2211
aten_0.1.m1.5320,681
aten_0.1.m1.5321,840
aten_0.1.m1.5322,576
aten_0.1.m1.5323,1524
aten_0.1.m1.5324,2345
aten_0.1.m1.5325,1994
aten_0.1.m1.5326,435
aten_0.1.m1.5329,2871
aten_0.1.m1.533,519
aten_0.1.m1.5330,1486
aten_0.1.m1.5331,2689
aten_0.1.m1.5332,1895
aten_0.1.m1.5333,1200
aten_0.1.m1.5337,4717
aten_0.1.m1.5338,5225
aten_0.1.m1.5339,2310
aten_0.1.m1.534,1606
aten_0.1.m1.5340,549
aten_0.1.m1.5341,5648
aten_0.1.m1.5342,549
aten_0.1.m1.5345,2122
aten_0.1.m1.5346,3959
aten_0.1.m1.5347,5931
aten_0.1.m1.5348,2038
aten_0.1.m1.5349,1020
aten_0.1.m1.535,4353
aten_0.1.m1.5350,7229
aten_0.1.m1.5351,5351
aten_0.1.m1.5353,3759
aten_0.1.m1.5354,2034
aten_0.1.m1.5355,2162
aten_0.1.m1.5356,261
aten_0.1.m1.5357,5634
aten_0.1.m1.5358,1939
aten_0.1.m1.5359,1671
aten_0.1.m1.536,1566
aten_0.1.m1.5360,1356
aten_0.1.m1.5362,6479
aten_0.1.m1.5363,189
aten_0.1.m1.5364,225
aten_0.1.m1.5365,3784
aten_0.1.m1.5366,372
aten_0.1.m1.5367,2315
aten_0.1.m1.5369,1365
aten_0.1.m1.537,2615
aten_0.1.m1.5370,1014
aten_0.1.m1.5372,2608
aten_0.1.m1.5373,5955
aten_0.1.m1.5374,2715
aten_0.1.m1.5376,1713
aten_0.1.m1.5377,4386
aten_0.1.m1.5378,2504
aten_0.1.m1.5379,6304
aten_0.1.m1.538,489
aten_0.1.m1.5380,1918
aten_0.1.m1.5381,2336
aten_0.1.m1.5382,5543
aten_0.1.m1.5383,3104
aten_0.1.m1.5384,2362
aten_0.1.m1.5385,2652
aten_0.1.m1.5386,1132
aten_0.1.m1.5387,1335
aten_0.1.m1.5388,2193
aten_0.1.m1.539,5157
aten_0.1.m1.5390,2258
aten_0.1.m1.5391,966
aten_0.1.m1.5392,267
aten_0.1.m1.5393,1517
aten_0.1.m1.5394,267
aten_0.1.m1.5395,1146
aten_0.1.m1.5396,1143
aten_0.1.m1.5397,1146
aten_0.1.m1.5398,1146
aten_0.1.m1.5399,1146
aten_0.1.m1.54,3431
aten_0.1.m1.540,363
aten_0.1.m1.5400,570
aten_0.1.m1.5401,555
aten_0.1.m1.5402,1125
aten_0.1.m1.5403,570
aten_0.1.m1.5405,1806
aten_0.1.m1.5406,1918
aten_0.1.m1.5407,1741
aten_0.1.m1.5408,1189
aten_0.1.m1.5409,267
aten_0.1.m1.541,507
aten_0.1.m1.5410,915
aten_0.1.m1.5411,783
aten_0.1.m1.5412,1209
aten_0.1.m1.5413,2515
aten_0.1.m1.5414,3226
aten_0.1.m1.5415,5968
aten_0.1.m1.5416,616
aten_0.1.m1.5417,1095
aten_0.1.m1.5419,4201
aten_0.1.m1.5420,2658
aten_0.1.m1.5421,3876
aten_0.1.m1.5424,1995
aten_0.1.m1.5425,1384
aten_0.1.m1.5426,476
aten_0.1.m1.5427,4580
aten_0.1.m1.5428,3517
aten_0.1.m1.5429,1527
aten_0.1.m1.543,201
aten_0.1.m1.5430,426
aten_0.1.m1.5431,919
aten_0.1.m1.5433,441
aten_0.1.m1.5434,7749
aten_0.1.m1.5435,2940
aten_0.1.m1.5436,4949
aten_0.1.m1.5437,339
aten_0.1.m1.5438,243
aten_0.1.m1.5439,249
aten_0.1.m1.544,4010
aten_0.1.m1.5440,249
aten_0.1.m1.5441,1782
aten_0.1.m1.5442,711
aten_0.1.m1.5443,2031
aten_0.1.m1.5444,732
aten_0.1.m1.5445,282
aten_0.1.m1.5446,714
aten_0.1.m1.5448,787
aten_0.1.m1.5449,363
aten_0.1.m1.545,333
aten_0.1.m1.5450,390
aten_0.1.m1.5451,207
aten_0.1.m1.5452,747
aten_0.1.m1.5453,870
aten_0.1.m1.5454,810
aten_0.1.m1.5455,1335
aten_0.1.m1.5456,657
aten_0.1.m1.5457,795
aten_0.1.m1.5458,1500
aten_0.1.m1.5459,1530
aten_0.1.m1.546,489
aten_0.1.m1.5461,396
aten_0.1.m1.5465,714
aten_0.1.m1.5466,276
aten_0.1.m1.5467,2881
aten_0.1.m1.5468,360
aten_0.1.m1.5469,1146
aten_0.1.m1.547,1305
aten_0.1.m1.5470,1617
aten_0.1.m1.5471,2661
aten_0.1.m1.5472,1200
aten_0.1.m1.5473,2388
aten_0.1.m1.5474,2303
aten_0.1.m1.5475,1883
aten_0.1.m1.5476,2118
aten_0.1.m1.5477,414
aten_0.1.m1.5479,1338
aten_0.1.m1.548,2425
aten_0.1.m1.5480,2886
aten_0.1.m1.5481,2248
aten_0.1.m1.5482,1737
aten_0.1.m1.5483,1289
aten_0.1.m1.5484,1953
aten_0.1.m1.5487,3801
aten_0.1.m1.5488,2267
aten_0.1.m1.5489,6201
aten_0.1.m1.549,469
aten_0.1.m1.5490,3008
aten_0.1.m1.5491,2093
aten_0.1.m1.5492,2187
aten_0.1.m1.5493,1408
aten_0.1.m1.5494,423
aten_0.1.m1.5495,390
aten_0.1.m1.5496,222
aten_0.1.m1.5497,9949
aten_0.1.m1.5498,5000
aten_0.1.m1.5499,5014
aten_0.1.m1.55,2836
aten_0.1.m1.550,624
aten_0.1.m1.5501,2739
aten_0.1.m1.5502,1545
aten_0.1.m1.5504,739
aten_0.1.m1.5505,733
aten_0.1.m1.5506,739
aten_0.1.m1.5509,720
aten_0.1.m1.551,4271
aten_0.1.m1.5510,906
aten_0.1.m1.5511,3856
aten_0.1.m1.5512,4165
aten_0.1.m1.5513,1718
aten_0.1.m1.5514,4965
aten_0.1.m1.5515,3827
aten_0.1.m1.5517,1478
aten_0.1.m1.5518,312
aten_0.1.m1.5519,1562
aten_0.1.m1.552,3761
aten_0.1.m1.5520,1871
aten_0.1.m1.5522,1498
aten_0.1.m1.5523,756
aten_0.1.m1.5525,270
aten_0.1.m1.5526,2792
aten_0.1.m1.5527,461
aten_0.1.m1.5528,1040
aten_0.1.m1.5529,2222
aten_0.1.m1.553,840
aten_0.1.m1.5530,1725
aten_0.1.m1.5532,1673
aten_0.1.m1.5533,1767
aten_0.1.m1.5534,8122
aten_0.1.m1.5535,2643
aten_0.1.m1.5536,1621
aten_0.1.m1.5537,2318
aten_0.1.m1.5538,2221
aten_0.1.m1.5539,1656
aten_0.1.m1.554,1588
aten_0.1.m1.5540,1328
aten_0.1.m1.5541,2743
aten_0.1.m1.5542,1431
aten_0.1.m1.5543,531
aten_0.1.m1.5544,6690
aten_0.1.m1.5545,1824
aten_0.1.m1.5546,990
aten_0.1.m1.5548,2272
aten_0.1.m1.5549,1745
aten_0.1.m1.555,1575
aten_0.1.m1.5550,1711
aten_0.1.m1.5551,309
aten_0.1.m1.5552,2967
aten_0.1.m1.5553,1325
aten_0.1.m1.5554,9512
aten_0.1.m1.5555,1283
aten_0.1.m1.5556,1974
aten_0.1.m1.5557,816
aten_0.1.m1.5558,2760
aten_0.1.m1.5559,5207
aten_0.1.m1.556,641
aten_0.1.m1.5560,2697
aten_0.1.m1.5561,3512
aten_0.1.m1.5562,1002
aten_0.1.m1.5563,3204
aten_0.1.m1.5564,4692
aten_0.1.m1.5565,1780
aten_0.1.m1.5566,603
aten_0.1.m1.5567,495
aten_0.1.m1.5569,2374
aten_0.1.m1.557,1185
aten_0.1.m1.5570,4257
aten_0.1.m1.5571,4684
aten_0.1.m1.5572,1269
aten_0.1.m1.5573,1528
aten_0.1.m1.5574,3317
aten_0.1.m1.5575,5852
aten_0.1.m1.5576,2679
aten_0.1.m1.5577,1512
aten_0.1.m1.5578,3397
aten_0.1.m1.5579,2685
aten_0.1.m1.558,579
aten_0.1.m1.5581,1507
aten_0.1.m1.5582,2680
aten_0.1.m1.5583,772
aten_0.1.m1.5584,1488
aten_0.1.m1.5585,2890
aten_0.1.m1.5586,1271
aten_0.1.m1.5588,2318
aten_0.1.m1.5589,4040
aten_0.1.m1.559,1065
aten_0.1.m1.5592,1839
aten_0.1.m1.5593,7040
aten_0.1.m1.5594,3339
aten_0.1.m1.5595,1860
aten_0.1.m1.5596,1176
aten_0.1.m1.5597,1932
aten_0.1.m1.5598,5120
aten_0.1.m1.5599,2808
aten_0.1.m1.56,4105
aten_0.1.m1.560,1142
aten_0.1.m1.5600,3128
aten_0.1.m1.5601,1517
aten_0.1.m1.5602,3617
aten_0.1.m1.5603,531
aten_0.1.m1.5604,2155
aten_0.1.m1.5606,812
aten_0.1.m1.5607,408
aten_0.1.m1.5608,1260
aten_0.1.m1.5609,2274
aten_0.1.m1.5613,777
aten_0.1.m1.5614,3768
aten_0.1.m1.5615,1878
aten_0.1.m1.5616,2773
aten_0.1.m1.5617,417
aten_0.1.m1.5618,1444
aten_0.1.m1.5619,1096
aten_0.1.m1.5620,507
aten_0.1.m1.5621,1405
aten_0.1.m1.5622,4713
aten_0.1.m1.5624,1374
aten_0.1.m1.5625,870
aten_0.1.m1.5626,3005
aten_0.1.m1.5627,7314
aten_0.1.m1.5628,1622
aten_0.1.m1.5629,3463
aten_0.1.m1.5630,723
aten_0.1.m1.5631,2470
aten_0.1.m1.5632,381
aten_0.1.m1.5633,2676
aten_0.1.m1.5634,1220
aten_0.1.m1.5635,1619
aten_0.1.m1.5636,5723
aten_0.1.m1.5637,2309
aten_0.1.m1.5639,3569
aten_0.1.m1.564,1098
aten_0.1.m1.5640,285
aten_0.1.m1.5641,7734
aten_0.1.m1.5642,1803
aten_0.1.m1.5645,13509
aten_0.1.m1.5648,2315
aten_0.1.m1.5649,1871
aten_0.1.m1.565,2900
aten_0.1.m1.5650,6507
aten_0.1.m1.5651,771
aten_0.1.m1.5652,7104
aten_0.1.m1.5653,2784
aten_0.1.m1.5654,828
aten_0.1.m1.5655,1836
aten_0.1.m1.5657,288
aten_0.1.m1.5658,258
aten_0.1.m1.5659,1330
aten_0.1.m1.566,1035
aten_0.1.m1.5661,2434
aten_0.1.m1.5662,1416
aten_0.1.m1.5663,3597
aten_0.1.m1.5664,3869
aten_0.1.m1.5665,4259
aten_0.1.m1.5666,2011
aten_0.1.m1.5667,4996
aten_0.1.m1.5668,1685
aten_0.1.m1.5669,561
aten_0.1.m1.5670,549
aten_0.1.m1.5672,4388
aten_0.1.m1.5673,4401
aten_0.1.m1.5674,1071
aten_0.1.m1.5675,384
aten_0.1.m1.5676,654
aten_0.1.m1.5677,366
aten_0.1.m1.568,2509
aten_0.1.m1.5681,2734
aten_0.1.m1.5682,2380
aten_0.1.m1.5683,336
aten_0.1.m1.5684,2490
aten_0.1.m1.5685,4223
aten_0.1.m1.5686,3265
aten_0.1.m1.5687,3731
aten_0.1.m1.5688,1888
aten_0.1.m1.569,3247
aten_0.1.m1.5690,2499
aten_0.1.m1.5691,2616
aten_0.1.m1.5692,3557
aten_0.1.m1.5693,2455
aten_0.1.m1.5694,2519
aten_0.1.m1.5695,1803
aten_0.1.m1.5696,1662
aten_0.1.m1.5697,2573
aten_0.1.m1.5698,3282
aten_0.1.m1.5699,858
aten_0.1.m1.570,2521
aten_0.1.m1.5700,3327
aten_0.1.m1.5701,2381
aten_0.1.m1.5702,2822
aten_0.1.m1.5703,1065
aten_0.1.m1.5704,2459
aten_0.1.m1.5705,5091
aten_0.1.m1.5706,642
aten_0.1.m1.5707,1107
aten_0.1.m1.5708,1147
aten_0.1.m1.571,3109
aten_0.1.m1.5710,612
aten_0.1.m1.5711,1715
aten_0.1.m1.5712,12108
aten_0.1.m1.5713,9316
aten_0.1.m1.5715,2224
aten_0.1.m1.5716,4355
aten_0.1.m1.5717,2641
aten_0.1.m1.5718,3586
aten_0.1.m1.5719,669
aten_0.1.m1.572,2861
aten_0.1.m1.5720,468
aten_0.1.m1.5721,2259
aten_0.1.m1.5722,2036
aten_0.1.m1.5724,2982
aten_0.1.m1.5725,2586
aten_0.1.m1.5726,2320
aten_0.1.m1.5727,3972
aten_0.1.m1.5728,2522
aten_0.1.m1.573,828
aten_0.1.m1.5732,4989
aten_0.1.m1.5733,495
aten_0.1.m1.5735,1214
aten_0.1.m1.5737,2248
aten_0.1.m1.5738,3028
aten_0.1.m1.5739,1974
aten_0.1.m1.5740,909
aten_0.1.m1.5741,2783
aten_0.1.m1.5744,2097
aten_0.1.m1.5745,1066
aten_0.1.m1.5746,2356
aten_0.1.m1.5747,665
aten_0.1.m1.5748,2925
aten_0.1.m1.5749,2764
aten_0.1.m1.575,987
aten_0.1.m1.5751,1503
aten_0.1.m1.5752,318
aten_0.1.m1.5753,777
aten_0.1.m1.5754,7734
aten_0.1.m1.5755,7377
aten_0.1.m1.5756,5839
aten_0.1.m1.5758,12793
aten_0.1.m1.5759,2712
aten_0.1.m1.5760,2686
aten_0.1.m1.5761,1621
aten_0.1.m1.5762,1191
aten_0.1.m1.5763,1938
aten_0.1.m1.5764,831
aten_0.1.m1.5765,2533
aten_0.1.m1.5766,4702
aten_0.1.m1.5767,3884
aten_0.1.m1.5768,1780
aten_0.1.m1.5769,2541
aten_0.1.m1.5770,2347
aten_0.1.m1.5773,1828
aten_0.1.m1.5774,234
aten_0.1.m1.5777,3410
aten_0.1.m1.5779,5431
aten_0.1.m1.578,2452
aten_0.1.m1.5780,5019
aten_0.1.m1.5781,906
aten_0.1.m1.5782,1995
aten_0.1.m1.5783,4510
aten_0.1.m1.5784,1628
aten_0.1.m1.5787,1024
aten_0.1.m1.5788,2503
aten_0.1.m1.5789,1376
aten_0.1.m1.579,2084
aten_0.1.m1.5790,405
aten_0.1.m1.5791,3804
aten_0.1.m1.5792,4673
aten_0.1.m1.5793,1478
aten_0.1.m1.5794,4037
aten_0.1.m1.5796,2448
aten_0.1.m1.5797,1083
aten_0.1.m1.5798,1083
aten_0.1.m1.5799,426
aten_0.1.m1.58,439
aten_0.1.m1.580,2954
aten_0.1.m1.5800,1940
aten_0.1.m1.5801,757
aten_0.1.m1.5803,2256
aten_0.1.m1.5804,2675
aten_0.1.m1.5805,2320
aten_0.1.m1.5806,4015
aten_0.1.m1.5807,893
aten_0.1.m1.5808,649
aten_0.1.m1.581,775
aten_0.1.m1.5810,1020
aten_0.1.m1.5813,2510
aten_0.1.m1.5814,1075
aten_0.1.m1.5815,1067
aten_0.1.m1.5816,3326
aten_0.1.m1.5818,1680
aten_0.1.m1.5819,4634
aten_0.1.m1.582,1053
aten_0.1.m1.5820,2593
aten_0.1.m1.5821,1237
aten_0.1.m1.5822,4080
aten_0.1.m1.5823,2311
aten_0.1.m1.5824,2262
aten_0.1.m1.5825,2187
aten_0.1.m1.5827,985
aten_0.1.m1.5828,2460
aten_0.1.m1.5829,3351
aten_0.1.m1.583,2094
aten_0.1.m1.5830,1257
aten_0.1.m1.5831,2779
aten_0.1.m1.5832,7521
aten_0.1.m1.5833,6530
aten_0.1.m1.5834,1802
aten_0.1.m1.5835,666
aten_0.1.m1.5836,402
aten_0.1.m1.5838,4113
aten_0.1.m1.5839,3221
aten_0.1.m1.584,607
