gene_id,average_length
SpisGene6075,7199
SpisGene6076,8181
SpisGene6077,6890
SpisGene6078,2967
SpisGene6079,9435
SpisGene608,17013
SpisGene6080,12002
SpisGene6081,3136
SpisGene6082,4640
SpisGene6083,12237
SpisGene6084,6389
SpisGene6085,7812
SpisGene6086,5063
SpisGene6087,9959
SpisGene6088,3541
SpisGene6089,6393
SpisGene6090,11238
SpisGene6091,1969
SpisGene6093,11992.5
SpisGene6094,9722
SpisGene6095,2118
SpisGene6096,6629
SpisGene6097,4632
SpisGene6098,5998.25
SpisGene6099,5021.5
SpisGene61,8317
SpisGene610,13841
SpisGene6100,9445
SpisGene6101,954
SpisGene6102,914
SpisGene6103,1246
SpisGene6104,7402
SpisGene6105,2730
SpisGene6106,6880
SpisGene6107,8867
SpisGene6108,6857
SpisGene6109,14074
SpisGene611,775
SpisGene6110,8721
SpisGene6111,4759
SpisGene6112,25391.5
SpisGene6113,23102
SpisGene6114,8101
SpisGene6115,5426
SpisGene6116,5764
SpisGene6117,14891
SpisGene6118,26897
SpisGene6119,22696
SpisGene612,4378
SpisGene6120,7212
SpisGene6121,11927
SpisGene6122,7137
SpisGene6123,6790
SpisGene6124,16286
SpisGene6125,4923
SpisGene6126,4042
SpisGene6127,4739
SpisGene6128,16145
SpisGene6129,16690
SpisGene613,3016
SpisGene6130,9019
SpisGene6131,737
SpisGene6132,7093
SpisGene6133,11508
SpisGene6134,11694
SpisGene6135,6631
SpisGene6136,1842
SpisGene6137,9134
SpisGene6139,23283
SpisGene614,3470
SpisGene6140,4150
SpisGene6141,4627
SpisGene6142,3542
SpisGene6143,8188
SpisGene6144,6773
SpisGene6145,5783
SpisGene6146,3450
SpisGene6147,2866
SpisGene6148,3937
SpisGene6149,15371
SpisGene615,8622
SpisGene6150,9913
SpisGene6151,5919
SpisGene6152,3107
SpisGene6153,8018
SpisGene6154,1701
SpisGene6155,1948
SpisGene6156,9746
SpisGene6157,13733
SpisGene6158,1885
SpisGene6159,5135
SpisGene616,4012
SpisGene6160,8449
SpisGene6161,12689
SpisGene6162,2910
SpisGene6163,2650
SpisGene6164,3543.3333333333335
SpisGene6165,38040
SpisGene6166,7574
SpisGene6167,1549
SpisGene6168,23463
SpisGene6169,50072
SpisGene617,7055
SpisGene6170,17723
SpisGene6171,5187
SpisGene6172,3559
SpisGene6173,8028
SpisGene6174,2979
SpisGene6175,5047
SpisGene6176,19576
SpisGene6177,3217
SpisGene6178,3688
SpisGene6179,75177
SpisGene618,6289
SpisGene6180,7507
SpisGene6181,2567
SpisGene6182,1955
SpisGene6183,10842
SpisGene6184,6984.5
SpisGene6185,24949
SpisGene6186,15455
SpisGene6187,29461
SpisGene6188,11558
SpisGene6189,10532
SpisGene619,8685
SpisGene6190,2497
SpisGene6191,14977
SpisGene6192,1766
SpisGene6193,16736
SpisGene6194,7305
SpisGene6195,15034
SpisGene6196,4067
SpisGene6197,4400
SpisGene6198,3586
SpisGene6199,2532
SpisGene62,2169
SpisGene620,3301
SpisGene6200,11555
SpisGene6201,3747
SpisGene6202,1738
SpisGene6203,12341
SpisGene6204,9546
SpisGene6205,10428
SpisGene6206,5029
SpisGene6207,20588
SpisGene6208,43955
SpisGene6209,1399
SpisGene621,6048
SpisGene6210,1996
SpisGene6211,8591
SpisGene6212,4031
SpisGene6213,1904
SpisGene6214,28887
SpisGene6215,6196
SpisGene6216,4423
SpisGene6217,4862
SpisGene6218,5380
SpisGene6219,1253
SpisGene622,12152
SpisGene6220,11974
SpisGene6221,2832
SpisGene6222,35917
SpisGene6223,1041
SpisGene6224,3811.5
SpisGene6225,6096
SpisGene6226,1707
SpisGene6227,1733
SpisGene6228,1783
SpisGene6229,1556
SpisGene623,1996
SpisGene6230,22604
SpisGene6231,1932
SpisGene6232,6957
SpisGene6233,4510
SpisGene6234,11337
SpisGene6235,2918
SpisGene6236,2423
SpisGene6237,5550
SpisGene6238,11976
SpisGene6239,6442
SpisGene624,30688
SpisGene6240,10545
SpisGene6241,14067.5
SpisGene6242,6735
SpisGene6243,10533
SpisGene6244,6025
SpisGene6245,6732
SpisGene6246,6545
SpisGene6247,9848
SpisGene6248,5076
SpisGene6249,5149
SpisGene625,20582
SpisGene6250,5918
SpisGene6251,7674
SpisGene6252,2960
SpisGene6253,13034
SpisGene6254,29617
SpisGene6255,8087
SpisGene6256,15576
SpisGene6257,10012
SpisGene6258,9314
SpisGene6259,10232
SpisGene626,6541
SpisGene6260,9581
SpisGene6261,2309
SpisGene6262,8352
SpisGene6263,8082
SpisGene6264,41037
SpisGene6265,6221
SpisGene6266,47324
SpisGene6267,1908
SpisGene6268,26484
SpisGene627,3520
SpisGene6270,1885
SpisGene6271,53945
SpisGene6272,4168
SpisGene6273,1197
SpisGene6274,12630
SpisGene6275,8862
SpisGene6276,758
SpisGene6277,10975
SpisGene6278,3778
SpisGene6279,9422
SpisGene628,1650
SpisGene6280,4818
SpisGene6281,2124
SpisGene6282,9622
SpisGene6283,1457
SpisGene6284,13848
SpisGene6285,24186
SpisGene6286,1086
SpisGene6287,2368
SpisGene6288,16019
SpisGene6289,27021
SpisGene629,5585
SpisGene6290,6951
SpisGene6291,23415
SpisGene6292,25959
SpisGene6293,13101
SpisGene6294,24566
SpisGene6295,3885
SpisGene6296,5598
SpisGene6297,11244.333333333334
SpisGene6298,16354
SpisGene6299,1438
SpisGene63,9159
SpisGene630,1741
SpisGene6300,3059
SpisGene6301,1095
SpisGene6302,3988
SpisGene6303,3674
SpisGene6304,2959
SpisGene6305,1732
SpisGene6306,8187
SpisGene6307,22810
SpisGene6308,14879
SpisGene6309,8231
SpisGene631,3119
SpisGene6310,5936
SpisGene6311,13994
SpisGene6312,1886
SpisGene6313,3711
SpisGene6314,16336
SpisGene6315,2592
SpisGene6316,14793
SpisGene6317,1494
SpisGene6318,3730
SpisGene6319,3403
SpisGene632,2111
SpisGene6320,37101
SpisGene6321,3224
SpisGene6322,1042
SpisGene6324,4707
SpisGene6325,17957
SpisGene6326,6070
SpisGene6327,20645
SpisGene6328,9651.5
SpisGene6329,7617
SpisGene633,3401
SpisGene6330,7858
SpisGene6331,15149
SpisGene6332,4843
SpisGene6333,9050
SpisGene6334,820
SpisGene6335,2673
SpisGene6336,3036
SpisGene6337,5982
SpisGene6338,22085
SpisGene6339,5740
SpisGene634,10709
SpisGene6340,25408
SpisGene6341,20922
SpisGene6342,2274
SpisGene6343,24125
SpisGene6344,1386
SpisGene6345,10960
SpisGene6346,6248
SpisGene6347,8544
SpisGene6348,7536
SpisGene6349,3126
SpisGene635,3040
SpisGene6350,8340
SpisGene6351,3534
SpisGene6353,11058
SpisGene6354,17067
SpisGene6355,3561
SpisGene6356,16184
SpisGene6357,8252
SpisGene6358,815
SpisGene6359,1594
SpisGene636,11718
SpisGene6360,1315
SpisGene6361,5449
SpisGene6362,3560
SpisGene6363,19599
SpisGene6364,1352
SpisGene6365,8699
SpisGene6366,12834
SpisGene6367,6479
SpisGene6368,15538
SpisGene6369,35148
SpisGene637,8442
SpisGene6370,2077
SpisGene6371,27015
SpisGene6372,4133
SpisGene6373,1833
SpisGene6374,5276
SpisGene6375,6639
SpisGene6376,11088
SpisGene6377,4018
SpisGene6378,6218
SpisGene6379,30802
SpisGene638,847
SpisGene6380,1600
SpisGene6381,26347
SpisGene6382,6146
SpisGene6383,5469
SpisGene6384,3757
SpisGene6385,14004.5
SpisGene6386,14495
SpisGene6387,7904
SpisGene6388,9648
SpisGene6389,12579.75
SpisGene639,3628
SpisGene6390,11829
SpisGene6391,4541
SpisGene6392,24520
SpisGene6393,2507
SpisGene6394,12443
SpisGene6395,17128
SpisGene6396,1936
SpisGene6397,13338
SpisGene6398,986
SpisGene6399,23950
SpisGene64,4236
SpisGene640,10126
SpisGene6400,3253
SpisGene6401,10587
SpisGene6402,9024
SpisGene6403,18041
SpisGene6404,6236
SpisGene6405,5764
SpisGene6406,5318
SpisGene6407,2931
SpisGene6408,1214
SpisGene6409,19199
SpisGene641,2066
SpisGene6410,3922
SpisGene6411,21694
SpisGene6412,69809
SpisGene6413,10538
SpisGene6414,2855
SpisGene6415,49772
SpisGene6416,27351
SpisGene6417,21631
SpisGene6418,1811
SpisGene6419,4197
SpisGene642,2010
SpisGene6420,3275.5
SpisGene6421,2358
SpisGene6422,19023.333333333332
SpisGene6423,18143
SpisGene6424,3324
SpisGene6425,7569
SpisGene6426,6822
SpisGene6427,9544
SpisGene6428,3433
SpisGene6429,17979
SpisGene643,19143
SpisGene6430,3662
SpisGene6431,2732
SpisGene6432,13427
SpisGene6433,2802
SpisGene6434,9595
SpisGene6435,11232
SpisGene6436,4110
SpisGene6437,3124
SpisGene6438,21543
SpisGene6439,3187
SpisGene644,5265.666666666667
SpisGene6440,2801
SpisGene6441,2907
SpisGene6443,1795
SpisGene6444,41729
SpisGene6445,10478
SpisGene6446,6572
SpisGene6447,20418
SpisGene6448,3560
SpisGene6449,23382
SpisGene645,45439
SpisGene6450,4560
SpisGene6451,642
SpisGene6452,12709
SpisGene6453,6952
SpisGene6454,14224
SpisGene6455,7848
SpisGene6456,2748
SpisGene6457,2462
SpisGene6458,1794
SpisGene6459,1897
SpisGene646,11614
SpisGene6460,7800
SpisGene6461,1267
SpisGene6462,2366
SpisGene6463,6658
SpisGene6464,5309
SpisGene6465,5483
SpisGene6466,2056
SpisGene6467,5265
SpisGene6468,4547
SpisGene6469,1612
SpisGene647,21922
SpisGene6470,5005
SpisGene6471,2970
SpisGene6472,5965
SpisGene6473,6710
SpisGene6474,9025
SpisGene6475,11181
SpisGene6476,5436
SpisGene6477,16595
SpisGene6478,17962
SpisGene6479,6195
SpisGene648,5685
SpisGene6480,4576
SpisGene6481,9188
SpisGene6482,8729
SpisGene6483,6926
SpisGene6484,14833
SpisGene6485,9221
SpisGene6486,4167
SpisGene6487,5474
SpisGene6488,4609
SpisGene6489,1266
SpisGene649,1869
SpisGene6490,3420
SpisGene6491,5000
SpisGene6493,1409
SpisGene6494,18031
SpisGene6495,9857
SpisGene6496,4637
SpisGene6497,1977
SpisGene6498,3449
SpisGene6499,7894.5
SpisGene65,6541
SpisGene650,1951
SpisGene6500,1740
SpisGene6501,1188
SpisGene6502,9913
SpisGene6503,508
SpisGene6504,19872
SpisGene6505,4085
SpisGene6506,9423
SpisGene6507,17313
SpisGene6508,4400
SpisGene6509,3563
SpisGene651,1704
SpisGene6510,58926
SpisGene6511,4020
SpisGene6512,18385
SpisGene6513,15738
SpisGene6514,2361
SpisGene6515,3130
SpisGene6516,7365
SpisGene6517,5737
SpisGene6518,5376
SpisGene6519,405
SpisGene652,4785
SpisGene6520,6257
SpisGene6521,24466
SpisGene6522,5026
SpisGene6523,9757
SpisGene6524,18079
SpisGene6525,9784
SpisGene6526,2682
SpisGene6527,4183
SpisGene6528,8209
SpisGene6529,4762
SpisGene653,5261
SpisGene6530,5970
SpisGene6531,2604
SpisGene6532,14637
SpisGene6533,6812
SpisGene6534,6092
SpisGene6535,2379
SpisGene6536,5680
SpisGene6537,3624
SpisGene6538,3965
SpisGene6539,7578
SpisGene654,19359
SpisGene6540,8779
SpisGene6541,8467
SpisGene6542,3477
SpisGene6543,1013
SpisGene6544,4694
SpisGene6545,10099
SpisGene6546,7584
SpisGene6547,9363
SpisGene6548,10734
SpisGene6549,7346
SpisGene655,2905
SpisGene6550,7125
SpisGene6551,27102
SpisGene6552,4605
SpisGene6553,13476
SpisGene6554,35338.5
SpisGene6555,5001
SpisGene6556,4961
SpisGene6557,15280
SpisGene6558,7377
SpisGene6559,1975
SpisGene656,2218
SpisGene6560,2512
SpisGene6561,7870
SpisGene6562,7852
SpisGene6563,3389
SpisGene6564,7368
SpisGene6565,9117
SpisGene6566,3610
SpisGene6567,37190
SpisGene6568,4092
SpisGene6569,14512
SpisGene657,25774
SpisGene6570,11897
SpisGene6571,6048
SpisGene6572,3429
SpisGene6573,10287
SpisGene6574,13667.75
SpisGene6575,3210
SpisGene6576,2271
SpisGene6577,7687
SpisGene6578,2613
SpisGene6579,9237
SpisGene658,2263
SpisGene6580,14732
SpisGene6581,6908
SpisGene6582,3594
SpisGene6583,13923
SpisGene6584,4614
SpisGene6585,7164
SpisGene6586,2472
SpisGene6587,6431
SpisGene6588,19336
SpisGene6589,4665
SpisGene659,8358
SpisGene6590,2073
SpisGene6591,10942
SpisGene6592,696
SpisGene6593,18053
SpisGene6594,1414
SpisGene6595,13016
SpisGene6596,1823
SpisGene6597,2281
SpisGene6598,9179
SpisGene6599,40502
SpisGene66,1252
SpisGene660,1423
SpisGene6600,3573
SpisGene6601,7198
SpisGene6602,4672
SpisGene6603,12637
SpisGene6604,9821
SpisGene6605,14481
SpisGene6606,3386
SpisGene6607,1249
SpisGene6608,15497
SpisGene6609,34656
SpisGene661,8937
SpisGene6610,28700
SpisGene6611,5936
SpisGene6612,8375
SpisGene6613,31661
SpisGene6614,5893
SpisGene6615,10289
SpisGene6616,7986
SpisGene6617,6276
SpisGene6618,11741
SpisGene6619,32013
SpisGene662,3151
SpisGene6620,16694
SpisGene6621,16886
SpisGene6622,6955
SpisGene6623,14897
SpisGene6624,1532
SpisGene6625,39879
SpisGene6626,1094
SpisGene6627,6333
SpisGene6628,990
SpisGene6629,1488
SpisGene6630,1174
SpisGene6631,13443
SpisGene6632,8534
SpisGene6633,13100
SpisGene6634,1475
SpisGene6635,1043
SpisGene6636,5404
SpisGene6637,8052
SpisGene6638,9571
SpisGene6639,3283
SpisGene664,1715
SpisGene6640,7302
SpisGene6641,1047
SpisGene6642,2124
SpisGene6643,5020
SpisGene6644,4113
SpisGene6645,3670
SpisGene6646,9656
SpisGene6647,3576
SpisGene6648,11782
SpisGene6649,1478
SpisGene665,17189
SpisGene6650,1509
SpisGene6651,1625
SpisGene6652,1427
SpisGene6653,5756
SpisGene6654,5253
SpisGene6655,18507
SpisGene6656,7964
SpisGene6657,33086
SpisGene6658,5821
SpisGene6659,7695
SpisGene666,3831
SpisGene6660,14763
SpisGene6661,10439
SpisGene6662,4444
SpisGene6663,6468
SpisGene6664,20497
SpisGene6665,6805
SpisGene6666,5793
SpisGene6667,1750
SpisGene6668,624
SpisGene6669,5582
SpisGene667,8043
SpisGene6670,6913
SpisGene6671,18580
SpisGene6672,5514
SpisGene6673,10291
SpisGene6674,3079
SpisGene6675,2445
SpisGene6676,3879
SpisGene6677,3492
SpisGene6678,10811
SpisGene6679,24840
SpisGene668,5159
SpisGene6680,1942
SpisGene6681,4281
SpisGene6682,1978
SpisGene6683,733
SpisGene6684,4149
SpisGene6685,1445
SpisGene6686,2235
SpisGene6687,812
SpisGene6688,2960
SpisGene6689,1479
SpisGene669,9283
SpisGene6690,5982
SpisGene6691,11474
SpisGene6692,14977
SpisGene6693,6425
SpisGene6694,39707
SpisGene6695,11023
SpisGene6696,10354
SpisGene6697,1460
SpisGene6698,9520
SpisGene6699,4398
SpisGene67,20465
SpisGene670,26422
SpisGene6700,6377
SpisGene6701,8749
SpisGene6702,4085
SpisGene6703,25915
SpisGene6704,3509
SpisGene6705,3353
SpisGene6706,4342
SpisGene6707,2567
SpisGene6708,7955
SpisGene6709,8777
SpisGene6710,11334
SpisGene6711,14745
SpisGene6712,4591
SpisGene6713,1560
SpisGene6714,81111
SpisGene6715,13336
SpisGene6716,3558
SpisGene6717,2667
SpisGene6718,5195
SpisGene6719,26184
SpisGene672,5805
SpisGene6720,15619
SpisGene6721,3882
SpisGene6722,2433
SpisGene6723,6525
SpisGene6724,1620
SpisGene6725,5160
SpisGene6726,34584
SpisGene6727,10435
SpisGene6728,11436
SpisGene6729,22933
SpisGene673,48446
SpisGene6730,22813
SpisGene6731,17437
SpisGene6732,14693
SpisGene6733,8552
SpisGene6734,2724
SpisGene6735,7300
SpisGene6736,13321
SpisGene6737,2841
SpisGene6738,1797
SpisGene6739,30318
SpisGene674,1705
SpisGene6740,17416
SpisGene6741,2401.5
SpisGene6742,3069
SpisGene6744,8905
SpisGene6745,13004
SpisGene6746,18703
SpisGene6747,8258
SpisGene6748,10683
SpisGene6749,11477
SpisGene675,2999
SpisGene6750,7336
SpisGene6751,6770
SpisGene6752,30070
SpisGene6753,6347
SpisGene6754,5614
SpisGene6755,1848
SpisGene6756,22219
SpisGene6757,9047
SpisGene6758,13605
SpisGene6759,2786
SpisGene676,2217
SpisGene6760,10774.5
SpisGene6761,5417
SpisGene6762,7248
SpisGene6763,4573
SpisGene6764,12392
SpisGene6766,4459
SpisGene6767,53339
SpisGene6768,12262
SpisGene6769,13087
SpisGene677,3002
SpisGene6770,2646
SpisGene6771,4803
SpisGene6772,2240
SpisGene6773,2506
SpisGene6774,4302
SpisGene6775,8203
SpisGene6776,5052
SpisGene6777,7248
SpisGene6778,972
SpisGene6779,1425
SpisGene678,589
SpisGene6780,9112
SpisGene6781,3808
SpisGene6782,2267
SpisGene6783,1046
SpisGene6784,3969
SpisGene6785,17842
SpisGene6786,4587
SpisGene6787,3959
SpisGene6788,2112
SpisGene6789,15128
SpisGene679,2682
SpisGene6790,16632
SpisGene6791,3831
SpisGene6792,10021
SpisGene6793,6323
SpisGene6794,10457.75
SpisGene6795,4521
SpisGene6796,6182
SpisGene6797,13529
SpisGene6798,1522
SpisGene6799,1712
SpisGene68,16114
SpisGene680,8292
SpisGene6800,1401
SpisGene6801,14733
SpisGene6802,6274
SpisGene6803,2807
SpisGene6805,6256
SpisGene6806,16520
SpisGene6807,35326
SpisGene6808,2700
SpisGene6809,2320
SpisGene681,2470
SpisGene6810,5611
SpisGene6811,4360
SpisGene6812,1978
SpisGene6813,1944
SpisGene6814,5747
SpisGene6815,6785
SpisGene6816,13504
SpisGene6817,14310
SpisGene6818,15571
SpisGene6819,10674
SpisGene682,7377
SpisGene6820,8335
SpisGene6821,5313
SpisGene6822,5708
SpisGene6823,15744
SpisGene6824,5529
SpisGene6825,18878
SpisGene6826,5465
SpisGene6827,5169
SpisGene6828,27789
SpisGene6829,1894
SpisGene683,3710
SpisGene6830,5793
SpisGene6831,11518
SpisGene6832,7859
SpisGene6833,1665
SpisGene6834,1848
SpisGene6835,1443
SpisGene6836,1524
SpisGene6837,23064
SpisGene6838,2702
SpisGene6839,22922
SpisGene684,989
SpisGene6840,3004
SpisGene6841,4924
SpisGene6842,8567
SpisGene6843,2353
SpisGene6844,1965
SpisGene6845,5426.5
SpisGene6846,2602
SpisGene6847,4156
SpisGene6848,4009
SpisGene6849,18479.5
SpisGene685,2199
SpisGene6850,1387
SpisGene6851,4183.5
SpisGene6852,24276
SpisGene6853,20888
SpisGene6854,15617
SpisGene6855,4041
SpisGene6856,10860
SpisGene6857,2073
SpisGene6858,15959.5
SpisGene6859,9277
SpisGene686,1023
SpisGene6860,8245
SpisGene6861,2484
SpisGene6862,5392
SpisGene6863,2469
SpisGene6864,7305
SpisGene6865,12730
SpisGene6866,14726
SpisGene6867,4266
SpisGene6868,4724
SpisGene6869,10994
SpisGene687,2600
SpisGene6870,5486
SpisGene6871,9699
SpisGene6872,10451
SpisGene6873,7004
SpisGene6874,5163
SpisGene6875,7402
SpisGene6876,1965
SpisGene6877,2059
SpisGene6878,9844
SpisGene6879,14946
SpisGene688,8751
SpisGene6880,8992
SpisGene6881,12112
SpisGene6882,19596
SpisGene6883,901
SpisGene6884,31250
SpisGene6885,27514
SpisGene6886,1558
SpisGene6887,3531
SpisGene6888,15831
SpisGene6889,4784
SpisGene689,1789
SpisGene6890,4226
SpisGene6891,12598
SpisGene6892,2731
SpisGene6893,1378
SpisGene6894,7949
SpisGene6895,3150
SpisGene6896,7585
SpisGene6897,6989.333333333333
SpisGene6898,48789
SpisGene6899,4857
SpisGene69,2142
SpisGene690,2376
SpisGene6900,7596
SpisGene6901,12867
SpisGene6902,41830
SpisGene6903,3722
SpisGene6904,1334
SpisGene6905,10896
SpisGene6906,765
SpisGene6907,9770
SpisGene6908,3679
SpisGene6909,4254
SpisGene691,1550
SpisGene6910,3686
SpisGene6911,2457
SpisGene6912,2297
SpisGene6913,3750
SpisGene6914,15334
SpisGene6915,1636
SpisGene6916,4384
SpisGene6917,8805
SpisGene6918,3703
SpisGene6919,42946
SpisGene692,5331
SpisGene6920,3185
SpisGene6921,4694
SpisGene6922,1878
SpisGene6923,6669
SpisGene6924,4490
SpisGene6925,1637
SpisGene6926,1218
SpisGene6927,17820
SpisGene6928,2615
SpisGene6929,8446
SpisGene693,1284
SpisGene6930,24277
SpisGene6931,1224
SpisGene6932,1678
SpisGene6933,1461
SpisGene6934,2630
SpisGene6935,27389
SpisGene6936,1774
SpisGene6937,23000
SpisGene6938,1134
SpisGene6939,1134
SpisGene694,2076
SpisGene6940,1668
SpisGene6941,27899.5
SpisGene6942,1007
SpisGene6943,3669
SpisGene6944,9128
SpisGene6945,4403
SpisGene6946,5024
SpisGene6947,8526
SpisGene6948,9710
SpisGene6949,20199
SpisGene695,2211
SpisGene6950,9627
SpisGene6951,32276
SpisGene6952,18318
SpisGene6953,42694
SpisGene6954,3835
SpisGene6955,12407
SpisGene6956,15219
SpisGene6957,9493
SpisGene6958,1603
SpisGene6959,10805
SpisGene696,4957
SpisGene6960,4367
SpisGene6961,4909
SpisGene6962,3130
SpisGene6963,31760
SpisGene6964,11815
SpisGene6965,4430
SpisGene6966,24262
SpisGene6967,10925
SpisGene6968,8519
SpisGene6969,1368
SpisGene697,58671
SpisGene6970,8107
SpisGene6971,9074
SpisGene6972,3944
SpisGene6973,1994
SpisGene6974,583
SpisGene6975,6059
SpisGene6976,2317
SpisGene6977,10869
SpisGene6978,12558
SpisGene6979,9147
SpisGene698,3402
SpisGene6980,6333
SpisGene6981,5747
SpisGene6982,2625
SpisGene6983,5415
SpisGene6984,2986
SpisGene6985,2474
SpisGene6986,8356
SpisGene6987,6193
SpisGene6988,2869
SpisGene6989,4537
SpisGene699,7081
SpisGene6990,7233
SpisGene6991,3206
SpisGene6992,9882
SpisGene6993,5678
SpisGene6994,2804
SpisGene6995,6913
SpisGene6996,2072
SpisGene6997,14820
SpisGene6998,2760
SpisGene6999,3767
SpisGene7,15678
SpisGene70,1433
SpisGene700,3616
SpisGene7000,9963
SpisGene7001,8653
SpisGene7002,1372
SpisGene7003,12676
SpisGene7004,12479
SpisGene7005,3709
SpisGene7006,3269
SpisGene7007,5832
SpisGene7008,3959
SpisGene7009,3681
SpisGene701,7614
SpisGene7010,2969
SpisGene7011,744
SpisGene7012,8305
SpisGene7013,21009
SpisGene7014,10527
SpisGene7015,25049
SpisGene7016,12119
SpisGene7017,7482
SpisGene7018,2271
SpisGene7019,3102
SpisGene702,11309
SpisGene7020,6211
SpisGene7021,4635
SpisGene7022,20914
SpisGene7023,650
SpisGene7024,3704
SpisGene7025,635
SpisGene7026,4190
SpisGene7027,3138
SpisGene7028,19607
SpisGene7029,23424
SpisGene703,5304
SpisGene7030,2505
SpisGene7031,2439
SpisGene7032,4932
SpisGene7033,1610
SpisGene7034,12056
SpisGene7035,2292
SpisGene7036,5791
SpisGene7037,8576
SpisGene7038,57418
SpisGene7039,6944
SpisGene704,2725
SpisGene7040,4560
SpisGene7041,36350
SpisGene7042,36287
SpisGene7043,3921
SpisGene7044,6495
SpisGene7045,19115
SpisGene7046,1187
SpisGene7047,5122
SpisGene7048,2717
SpisGene7049,5227
SpisGene705,9681
SpisGene7050,3139
SpisGene7051,12923
SpisGene7052,2409
SpisGene7053,2282
SpisGene7054,12884
SpisGene7055,9901
SpisGene7056,30067
SpisGene7057,13501
SpisGene7058,7150
SpisGene7059,2998
SpisGene706,530
SpisGene7060,30797
SpisGene7061,927
SpisGene7062,5798
SpisGene7063,2111
SpisGene7064,5020
SpisGene7065,30933
SpisGene7066,4019
SpisGene7067,1395
SpisGene7068,2287
SpisGene7069,6080
SpisGene707,3093
SpisGene7070,2426
SpisGene7071,11230
SpisGene7072,27269
SpisGene7073,4057
SpisGene7074,3149
SpisGene7075,1527
SpisGene7076,2788
SpisGene7077,18516
SpisGene7078,5517
SpisGene7079,15174
SpisGene708,7596
SpisGene7080,7812
SpisGene7081,2854
SpisGene7082,5062
SpisGene7083,19276
SpisGene7084,14620
SpisGene7085,30089
SpisGene7086,18305
SpisGene7087,5247
SpisGene7088,12520
SpisGene7089,9176
SpisGene709,1539
SpisGene7090,10900
SpisGene7091,2579
SpisGene7092,13961
SpisGene7093,10705
SpisGene7094,10536
SpisGene7095,3145
SpisGene7096,5366
SpisGene7097,1412
SpisGene7098,6877
SpisGene7099,2380
SpisGene71,2305
SpisGene710,3770
SpisGene7100,28560
SpisGene7101,9475
SpisGene7102,3526
SpisGene7103,4776
SpisGene7104,2590
SpisGene7105,4514
SpisGene7106,5386
SpisGene7107,9420
SpisGene7108,1638
SpisGene7109,4087
SpisGene711,5537
SpisGene7110,6730
SpisGene7111,4706
SpisGene7112,4194
SpisGene7113,2361
SpisGene7114,44777
SpisGene7115,4756
SpisGene7116,6692
SpisGene7117,27380
SpisGene7118,15348
SpisGene7119,13364
SpisGene712,2430
SpisGene7120,425
SpisGene7121,3175
SpisGene7122,5330
SpisGene7123,1254
SpisGene7124,12322
SpisGene7125,10957
SpisGene7126,1192
SpisGene7127,9338
SpisGene7128,16557
SpisGene7129,9325
SpisGene713,2988
SpisGene7130,4023
SpisGene7131,6762
SpisGene7132,5222
SpisGene7133,2102
SpisGene7134,3244
SpisGene7135,16050
SpisGene7136,9122
SpisGene7137,1798
SpisGene7138,3774
SpisGene7139,13924
SpisGene714,6696
SpisGene7140,2551
SpisGene7141,4728
SpisGene7142,2583
SpisGene7143,4476.5
SpisGene7144,6869
SpisGene7145,5437
SpisGene7146,9848.5
SpisGene7147,9050
SpisGene7148,4774
SpisGene7149,13384
SpisGene715,11722
SpisGene7150,894
SpisGene7151,4665
SpisGene7152,1529
SpisGene7153,6772
SpisGene7154,3967
SpisGene7155,7860
SpisGene7156,11872
SpisGene7157,2438
SpisGene7158,4802
SpisGene7159,2746
SpisGene7160,1986
SpisGene7161,448
SpisGene7162,8241
SpisGene7163,743
SpisGene7164,2237
SpisGene7165,2306
SpisGene7166,729
SpisGene7167,3506
SpisGene7168,8080
SpisGene7169,6840
SpisGene717,5085
SpisGene7170,3043.3333333333335
SpisGene7171,18772
SpisGene7172,6567
SpisGene7173,4495
SpisGene7174,8189
SpisGene7175,8909
SpisGene7176,10463
SpisGene7177,7018
SpisGene7178,9431
SpisGene7179,1814
SpisGene718,15345
SpisGene7180,3749
SpisGene7181,7578
SpisGene7182,15158
SpisGene7183,2514
SpisGene7184,4313
SpisGene7185,1055
SpisGene7186,10918
SpisGene7187,23567
SpisGene7188,16811
SpisGene7189,4414
SpisGene719,13267
SpisGene7190,4243
SpisGene7191,18016
SpisGene7192,1818
SpisGene7193,6210
SpisGene7194,5360
SpisGene7195,4810
SpisGene7196,11093
SpisGene7197,1716
SpisGene7198,5717
SpisGene7199,11901
SpisGene72,3114
SpisGene720,2388
SpisGene7200,21096
SpisGene7201,6300
SpisGene7202,5148
SpisGene7203,2464
SpisGene7204,1081
SpisGene7205,3951
SpisGene7206,5312
SpisGene7207,23927
SpisGene7208,2799
SpisGene7209,1132
SpisGene721,8705
SpisGene7210,10674.5
SpisGene7211,1482
SpisGene7212,3355
SpisGene7213,1547
SpisGene7214,1328
SpisGene7215,6382
SpisGene7216,1089
SpisGene7217,27723
SpisGene7218,5540
SpisGene7219,7015
SpisGene722,2242
SpisGene7220,2843
SpisGene7221,8509
SpisGene7222,8351
SpisGene7223,2584
SpisGene7224,10343
SpisGene7225,13003.666666666666
SpisGene7226,3645
SpisGene7227,10551.333333333334
SpisGene7228,16345
SpisGene7229,15757
SpisGene723,17757
SpisGene7230,1468
SpisGene7231,9080
SpisGene7232,2423
SpisGene7233,45145
SpisGene7234,28824
SpisGene7235,22619
SpisGene7236,3985
